Tanggal;Harga
2024-03-16;36020
2024-03-17;35890
2024-03-18;36090
2024-03-19;36220
2024-03-20;35960
2024-03-21;36070
2024-03-22;36310
2024-03-23;36550
2024-03-24;36460
2024-03-25;36430
2024-03-26;36590
2024-03-27;36560
2024-03-28;36560
2024-03-29;36520
2024-03-30;36540
2024-03-31;36640
2024-04-01;36570
2024-04-02;36350
2024-04-03;36360
2024-04-04;36080
2024-04-05;36130
2024-04-06;36250
2024-04-07;36480
2024-04-08;36520
2024-04-09;37240
2024-04-10;37120
2024-04-11;36820
2024-04-12;37250
2024-04-13;37230
2024-04-14;37650
2024-04-15;38010
2024-04-16;37900
2024-04-17;37880
2024-04-18;37920
2024-04-19;37900
2024-04-20;37350
2024-04-21;38030
2024-04-22;37650
2024-04-23;37620
2024-04-24;37760
2024-04-25;37660
2024-04-26;37190
2024-04-27;37280
2024-04-28;37240
2024-04-29;37650
2024-04-30;37330
2024-05-01;37370
2024-05-02;37270
2024-05-03;37160
2024-05-04;37020
2024-05-05;36950
2024-05-06;36900
2024-05-07;36900
2024-05-08;37140
2024-05-09;37020
2024-05-10;36910
2024-05-11;36800
2024-05-12;36770
2024-05-13;36870
2024-05-14;36860
2024-05-15;37060
2024-05-16;36970
2024-05-17;37150
2024-05-18;36930
2024-05-19;37220
2024-05-20;37080
2024-05-21;37260
2024-05-22;37330
2024-05-23;37200
2024-05-24;37450
2024-05-25;37440
2024-05-26;37520
2024-05-27;37300
2024-05-28;37440
2024-05-29;37060
2024-05-30;37080
2024-05-31;37030
2024-06-01;36840
2024-06-02;36790
2024-06-03;36700
2024-06-04;36550
2024-06-05;36500
2024-06-06;36570
2024-06-07;36370
2024-06-08;36140
2024-06-09;36360
2024-06-10;36190
2024-06-11;36080
2024-06-12;36070
2024-06-13;35860
2024-06-14;35910
2024-06-15;35640
2024-06-16;35850
2024-06-17;34180
2024-06-18;35830
2024-06-19;35370
2024-06-20;35700
2024-06-21;35610
2024-06-22;35480
2024-06-23;35120
2024-06-24;35190
2024-06-25;35220
2024-06-26;34830
2024-06-27;34470
2024-06-28;34490
2024-06-29;34530
2024-06-30;34580
2024-07-01;34540
2024-07-02;34290
2024-07-03;34300
2024-07-04;34300
2024-07-05;34350
2024-07-06;34370
2024-07-07;34350
2024-07-08;34220
2024-07-09;34080
2024-07-10;34390
2024-07-11;34340
2024-07-12;34440
2024-07-13;34420
2024-07-14;34240
2024-07-15;34750
2024-07-16;34840
2024-07-17;34820
2024-07-18;34860
2024-07-19;35070
2024-07-20;34660
2024-07-21;34880
2024-07-22;34760
2024-07-23;35280
2024-07-24;35000
2024-07-25;34800
2024-07-26;35300
2024-07-27;34970
2024-07-28;35090
2024-07-29;34790
2024-07-30;34910
2024-07-31;34870
2024-08-01;35000
2024-08-02;34760
2024-08-03;35030
2024-08-04;34980
2024-08-05;34940
2024-08-06;34970
2024-08-07;35160
2024-08-08;35210
2024-08-09;34990
2024-08-10;35010
2024-08-11;34990
2024-08-12;35040
2024-08-13;34960
2024-08-14;35020
2024-08-15;34890
2024-08-16;34840
2024-08-17;34710
2024-08-18;34920
2024-08-19;35060
2024-08-20;35090
2024-08-21;34970
2024-08-22;34970
2024-08-23;34980
2024-08-24;34740
2024-08-25;34960
2024-08-26;34710
2024-08-27;34850
2024-08-28;34770
2024-08-29;34990
2024-08-30;34850
2024-08-31;34880
2024-09-01;35080
2024-09-02;34890
2024-09-03;35070
2024-09-04;34920
2024-09-05;34730
2024-09-06;34700
2024-09-07;34870
2024-09-08;34980
2024-09-09;34920
2024-09-10;35040
2024-09-11;35060
2024-09-12;34970
2024-09-13;34910
2024-09-14;34900
2024-09-15;35180
2024-09-16;34990
2024-09-17;35060
2024-09-18;34980
2024-09-19;34880
2024-09-20;34760
2024-09-21;35020
2024-09-22;34880
2024-09-23;34940
2024-09-24;34940
2024-09-25;35000
2024-09-26;34860
2024-09-27;34960
2024-09-28;34980
2024-09-29;34990
2024-09-30;34950
2024-10-01;35000
2024-10-02;35020
2024-10-03;35090
2024-10-04;35100
