Tanggal;Harga
2023-02-01;50680
2023-02-02;49560
2023-02-03;50610
2023-02-04;49260
2023-02-05;51020
2023-02-06;54350
2023-02-07;55350
2023-02-08;56110
2023-02-09;55420
2023-02-10;55410
2023-02-11;55480
2023-02-12;55850
2023-02-13;58380
2023-02-14;57940
2023-02-15;57880
2023-02-16;60020
2023-02-17;61060
2023-02-18;61150
2023-02-19;61420
2023-02-20;61510
2023-02-21;60540
2023-02-22;59270
2023-02-23;61410
2023-02-24;60070
2023-02-25;60180
2023-02-26;60450
2023-02-27;58620
2023-02-28;57810
2023-03-01;59540
2023-03-02;59590
2023-03-03;62480
2023-03-04;63100
2023-03-05;64200
2023-03-06;69330
2023-03-07;69890
2023-03-08;69970
2023-03-09;71250
2023-03-10;72590
2023-03-11;72440
2023-03-12;72110
2023-03-13;74870
2023-03-14;74520
2023-03-15;74960
2023-03-16;77520
2023-03-17;76290
2023-03-18;77050
2023-03-19;75110
2023-03-20;77500
2023-03-21;76330
2023-03-22;75740
2023-03-23;74670
2023-03-24;72950
2023-03-25;74080
2023-03-26;72370
2023-03-27;67490
2023-03-28;56380
2023-03-29;48840
2023-03-30;49720
2023-03-31;47770
2023-04-01;44940
2023-04-02;42360
2023-04-03;40460
2023-04-04;39270
2023-04-05;36730
2023-04-06;34030
2023-04-07;34060
2023-04-08;34240
2023-04-09;32340
2023-04-10;30290
2023-04-11;29620
2023-04-12;28590
2023-04-13;28070
2023-04-14;28230
2023-04-15;28000
2023-04-16;27770
2023-04-17;27490
2023-04-18;28480
2023-04-19;31460
2023-04-20;32300
2023-04-21;34480
2023-04-22;37490
2023-04-23;37010
2023-04-24;35340
2023-04-25;35200
2023-04-26;28260
2023-04-27;24800
2023-04-28;24890
2023-04-29;24510
2023-04-30;24810
2023-05-01;24180
2023-05-02;24110
2023-05-03;24490
2023-05-04;24170
2023-05-05;23730
2023-05-06;24560
2023-05-07;25240
2023-05-08;26500
2023-05-09;26820
2023-05-10;28140
2023-05-11;29000
2023-05-12;28330
2023-05-13;28840
2023-05-14;28170
2023-05-15;28920
2023-05-16;29330
2023-05-17;29600
2023-05-18;30470
2023-05-19;30510
2023-05-20;31140
2023-05-21;32490
2023-05-22;35110
2023-05-23;34800
2023-05-24;35210
2023-05-25;35440
2023-05-26;36280
2023-05-27;36570
2023-05-28;37800
2023-05-29;36980
2023-05-30;37410
2023-05-31;37100
2023-06-01;37100
2023-06-02;36820
2023-06-03;36830
2023-06-04;37050
2023-06-05;37230
2023-06-06;37100
2023-06-07;37240
2023-06-08;37130
2023-06-09;37540
2023-06-10;37300
2023-06-11;37140
2023-06-12;36640
2023-06-13;36180
2023-06-14;35300
2023-06-15;35260
2023-06-16;34920
2023-06-17;33920
2023-06-18;33670
2023-06-19;31440
2023-06-20;32000
2023-06-21;31280
2023-06-22;31300
2023-06-23;31100
2023-06-24;31330
2023-06-25;30760
2023-06-26;31070
2023-06-27;30540
2023-06-28;30980
2023-06-29;30100
2023-06-30;29530
2023-07-01;29930
2023-07-02;29810
