Tanggal;Harga
2023-12-25;12090
2023-12-26;12190
2023-12-27;12140
2023-12-28;12120
2023-12-29;12210
2023-12-30;12180
2023-12-31;12320
2024-01-01;12300
2024-01-02;12120
2024-01-03;12300
2024-01-04;12260
2024-01-05;12380
2024-01-06;12340
2024-01-07;12390
2024-01-08;12300
2024-01-09;12390
2024-01-10;12290
2024-01-11;12360
2024-01-12;12380
2024-01-13;12440
2024-01-14;12310
2024-01-15;12310
2024-01-16;12390
2024-01-17;12480
2024-01-18;12360
2024-01-19;12540
2024-01-20;12610
2024-01-21;12570
2024-01-22;12600
2024-01-23;12630
2024-01-24;12570
2024-01-25;12510
2024-01-26;12640
2024-01-27;12600
2024-01-28;12620
2024-01-29;12550
2024-01-30;12560
2024-01-31;12620
2024-02-01;12540
2024-02-02;12560
2024-02-03;12550
2024-02-04;12520
2024-02-05;12530
2024-02-06;12580
2024-02-07;12680
2024-02-08;12560
2024-02-09;12370
2024-02-10;12650
2024-02-11;12580
2024-02-12;12570
2024-02-13;12630
2024-02-14;12560
2024-02-15;12650
2024-02-16;12580
2024-02-17;12620
2024-02-18;12670
2024-02-19;12630
2024-02-20;12690
2024-02-21;12480
2024-02-22;12650
2024-02-23;12490
2024-02-24;12430
2024-02-25;12600
2024-02-26;12510
2024-02-27;12270
2024-02-28;12540
2024-02-29;12600
2024-03-01;12440
2024-03-02;12560
2024-03-03;12490
2024-03-04;12470
2024-03-05;12500
2024-03-06;12480
2024-03-07;12540
2024-03-08;12530
2024-03-09;12530
2024-03-10;12690
2024-03-11;12430
2024-03-12;12480
2024-03-13;12470
2024-03-14;12490
2024-03-15;12520
2024-03-16;12490
2024-03-17;12560
2024-03-18;12450
2024-03-19;12500
2024-03-20;12480
2024-03-21;12470
2024-03-22;12420
2024-03-23;12600
2024-03-24;12520
2024-03-25;12520
2024-03-26;12460
2024-03-27;12460
2024-03-28;12490
2024-03-29;12660
2024-03-30;12420
2024-03-31;12530
2024-04-01;12510
2024-04-02;12430
2024-04-03;12520
2024-04-04;12450
2024-04-05;12550
2024-04-06;12400
2024-04-07;12480
2024-04-08;12420
2024-04-09;12480
2024-04-10;13410
2024-04-11;12610
2024-04-12;12400
2024-04-13;12490
2024-04-14;12550
2024-04-15;12610
2024-04-16;12430
2024-04-17;12440
2024-04-18;12390
2024-04-19;12460
2024-04-20;12580
2024-04-21;12410
2024-04-22;12550
2024-04-23;12440
2024-04-24;12490
2024-04-25;12470
2024-04-26;12520
2024-04-27;12560
2024-04-28;12550
2024-04-29;12510
2024-04-30;12440
2024-05-01;12540
2024-05-02;12390
2024-05-03;12320
2024-05-04;12450
2024-05-05;12560
2024-05-06;12400
2024-05-07;12330
2024-05-08;11800
2024-05-09;11220
2024-05-10;11070
2024-05-11;11130
2024-05-12;11030
2024-05-13;10910
2024-05-14;11020
2024-05-15;10820
2024-05-16;10920
2024-05-17;10980
2024-05-18;10960
2024-05-19;10900
2024-05-20;10970
2024-05-21;11020
2024-05-22;11030
2024-05-23;11070
2024-05-24;11070
2024-05-25;11040
2024-05-26;11100
2024-05-27;11110
2024-05-28;11060
2024-05-29;10970
2024-05-30;11040
2024-05-31;11040
2024-06-01;11060
2024-06-02;11020
2024-06-03;10990
2024-06-04;10950
2024-06-05;11060
2024-06-06;11070
2024-06-07;11070
2024-06-08;11040
2024-06-09;11080
2024-06-10;10980
2024-06-11;10920
2024-06-12;11030
2024-06-13;11030
2024-06-14;10990
2024-06-15;11080
2024-06-16;11060
2024-06-17;11100
2024-06-18;11300
2024-06-19;10940
2024-06-20;10960
2024-06-21;10910
2024-06-22;11010
2024-06-23;10980
2024-06-24;10890
2024-06-25;10980
2024-06-26;10940
2024-06-27;10830
2024-06-28;10940
2024-06-29;11000
2024-06-30;11000
2024-07-01;10880
2024-07-02;10850
2024-07-03;10820
2024-07-04;10950
2024-07-05;10940
2024-07-06;10960
2024-07-07;10980
2024-07-08;10870
2024-07-09;10900
2024-07-10;10840
2024-07-11;10940
2024-07-12;10910
2024-07-13;10920
2024-07-14;10950
2024-07-15;10930
2024-07-16;10910
2024-07-17;10850
2024-07-18;10890
2024-07-19;10800
2024-07-20;10760
2024-07-21;10890
2024-07-22;10800
2024-07-23;10870
2024-07-24;10770
2024-07-25;10820
2024-07-26;10710
2024-07-27;10770
2024-07-28;10840
2024-07-29;10670
2024-07-30;10680
2024-07-31;10800
2024-08-01;10600
2024-08-02;10640
2024-08-03;10740
2024-08-04;10730
2024-08-05;10640
2024-08-06;10600
2024-08-07;10670
2024-08-08;10710
2024-08-09;10650
2024-08-10;10730
2024-08-11;10750
2024-08-12;10610
2024-08-13;10690
2024-08-14;10670
2024-08-15;10570
2024-08-16;10670
2024-08-17;10870
2024-08-18;10600
2024-08-19;10700
2024-08-20;10520
2024-08-21;10720
2024-08-22;10690
2024-08-23;10620
2024-08-24;10640
2024-08-25;10550
2024-08-26;10530
2024-08-27;10440
2024-08-28;10530
2024-08-29;10770
2024-08-30;10620
2024-08-31;10600
2024-09-01;10640
2024-09-02;10620
2024-09-03;10500
2024-09-04;10480
2024-09-05;10440
2024-09-06;10520
2024-09-07;10440
2024-09-08;10590
2024-09-09;10420
2024-09-10;10400
2024-09-11;10520
2024-09-12;10190
2024-09-13;10340
2024-09-14;10260
2024-09-15;10360
2024-09-16;10400
2024-09-17;10320
2024-09-18;10250
2024-09-19;10400
2024-09-20;10220
2024-09-21;10350
2024-09-22;10380
2024-09-23;10310
2024-09-24;10180
2024-09-25;10260
2024-09-26;10150
2024-09-27;10260
2024-09-28;10200
2024-09-29;10250
2024-09-30;10190
2024-10-01;10140
2024-10-02;10140
2024-10-03;10190
2024-10-04;10180
2024-10-05;10180
2024-10-06;10080
2024-10-07;10140
2024-10-08;10180
2024-10-09;10060
2024-10-10;10060
2024-10-11;10090
2024-10-12;10180
2024-10-13;10070
2024-10-14;9960
2024-10-15;10030
2024-10-16;10050
2024-10-17;10170
2024-10-18;10190
2024-10-19;10110
2024-10-20;10150
2024-10-21;10090
2024-10-22;10140
2024-10-23;10140
2024-10-24;10190
2024-10-25;10080
2024-10-26;10180
2024-10-27;10100
2024-10-28;10050
2024-10-29;10070
2024-10-30;9960
2024-10-31;10080
2024-11-01;10010
2024-11-02;9920
2024-11-03;10040
2024-11-04;9940
2024-11-05;9950
2024-11-06;9900
2024-11-07;9950
2024-11-08;10010
2024-11-09;10020
2024-11-10;10150
2024-11-11;9880
2024-11-12;9920
2024-11-13;9800
2024-11-14;10010
2024-11-15;9850
2024-11-16;10030
2024-11-17;9960
2024-11-18;9870
2024-11-19;9940
2024-11-20;9860
2024-11-21;9920
2024-11-22;9830
2024-11-23;9790
2024-11-24;9840
2024-11-25;9770
2024-11-26;9800
2024-11-27;9860
2024-11-28;9730
2024-11-29;9770
2024-11-30;9840
