Tanggal;Harga
2023-10-02;14010
2023-10-03;14050
2023-10-04;14050
2023-10-05;14010
2023-10-06;14010
2023-10-07;14010
2023-10-08;14010
2023-10-09;14070
2023-10-10;14030
2023-10-11;14050
2023-10-12;14040
2023-10-13;14010
2023-10-14;14100
2023-10-15;14080
2023-10-16;14070
2023-10-17;14080
2023-10-18;14090
2023-10-19;14060
2023-10-20;14010
2023-10-21;14050
2023-10-22;14040
2023-10-23;14010
2023-10-24;13990
2023-10-25;14030
2023-10-26;14010
2023-10-27;14020
2023-10-28;14040
2023-10-29;13990
2023-10-30;14060
2023-10-31;14010
2023-11-01;14060
2023-11-02;14030
2023-11-03;13990
2023-11-04;14070
2023-11-05;13950
2023-11-06;14030
2023-11-07;14020
2023-11-08;14060
2023-11-09;14100
2023-11-10;14110
2023-11-11;14050
2023-11-12;14080
2023-11-13;14020
2023-11-14;13990
2023-11-15;14030
2023-11-16;14070
2023-11-17;14040
2023-11-18;14020
2023-11-19;14040
2023-11-20;14100
2023-11-21;14040
2023-11-22;14010
2023-11-23;14020
2023-11-24;14060
2023-11-25;14060
2023-11-26;14020
2023-11-27;14050
2023-11-28;14020
2023-11-29;14090
2023-11-30;14040
2023-12-01;14070
2023-12-02;14070
2023-12-03;14050
2023-12-04;14100
2023-12-05;14080
2023-12-06;14070
2023-12-07;14050
2023-12-08;14070
2023-12-09;14040
2023-12-10;14010
2023-12-11;14020
2023-12-12;14060
2023-12-13;14030
2023-12-14;14010
2023-12-15;14050
2023-12-16;14010
2023-12-17;14010
2023-12-18;14030
2023-12-19;14080
2023-12-20;14040
2023-12-21;14050
2023-12-22;14110
2023-12-23;14010
2023-12-24;14090
2023-12-25;14060
2023-12-26;14040
2023-12-27;14030
2023-12-28;14010
2023-12-29;14030
2023-12-30;14050
2023-12-31;14040
2024-01-01;14040
2024-01-02;14010
2024-01-03;14050
2024-01-04;14030
2024-01-05;14050
2024-01-06;14010
2024-01-07;14110
2024-01-08;14010
2024-01-09;14050
2024-01-10;14070
2024-01-11;13980
2024-01-12;14080
2024-01-13;14060
2024-01-14;14090
2024-01-15;14050
2024-01-16;14090
2024-01-17;14110
2024-01-18;14110
2024-01-19;14100
2024-01-20;14080
2024-01-21;14130
2024-01-22;14140
2024-01-23;14150
2024-01-24;14190
2024-01-25;14160
2024-01-26;14200
2024-01-27;14200
2024-01-28;14200
2024-01-29;14290
2024-01-30;14320
2024-01-31;14400
2024-02-01;14400
2024-02-02;14440
2024-02-03;14410
2024-02-04;14480
2024-02-05;14650
2024-02-06;14680
2024-02-07;14840
2024-02-08;14800
2024-02-09;15060
2024-02-10;14970
2024-02-11;14970
2024-02-12;15150
2024-02-13;15250
2024-02-14;15300
2024-02-15;15290
2024-02-16;15430
2024-02-17;15480
2024-02-18;15480
2024-02-19;15570
2024-02-20;15600
2024-02-21;15650
2024-02-22;15750
2024-02-23;15740
2024-02-24;15670
2024-02-25;15710
2024-02-26;15660
2024-02-27;15750
2024-02-28;15800
2024-02-29;15850
2024-03-01;15760
2024-03-02;15750
2024-03-03;15750
2024-03-04;15730
2024-03-05;15740
2024-03-06;15680
2024-03-07;15600
2024-03-08;15530
2024-03-09;15580
2024-03-10;15570
2024-03-11;15500
2024-03-12;15580
2024-03-13;15450
2024-03-14;15520
2024-03-15;15440
2024-03-16;15520
2024-03-17;15450
2024-03-18;15460
2024-03-19;15480
2024-03-20;15440
2024-03-21;15440
2024-03-22;15410
2024-03-23;15420
2024-03-24;15480
2024-03-25;15350
2024-03-26;15390
2024-03-27;15310
2024-03-28;15330
2024-03-29;15320
2024-03-30;15360
2024-03-31;15300
2024-04-01;15300
2024-04-02;15240
2024-04-03;15090
2024-04-04;15080
2024-04-05;15080
2024-04-06;15030
2024-04-07;15040
2024-04-08;15100
2024-04-09;15130
2024-04-10;14930
2024-04-11;14950
2024-04-12;14980
2024-04-13;15020
2024-04-14;14970
2024-04-15;15060
2024-04-16;14970
2024-04-17;14930
2024-04-18;14900
2024-04-19;14840
2024-04-20;14980
2024-04-21;14910
2024-04-22;14880
2024-04-23;14820
2024-04-24;14820
2024-04-25;14800
2024-04-26;14840
2024-04-27;14770
2024-04-28;14800
2024-04-29;14780
2024-04-30;14720
2024-05-01;14680
2024-05-02;14640
2024-05-03;14670
2024-05-04;14700
2024-05-05;14710
2024-05-06;14650
2024-05-07;14690
2024-05-08;14660
2024-05-09;14610
2024-05-10;14650
2024-05-11;14650
2024-05-12;14680
2024-05-13;14590
2024-05-14;14610
2024-05-15;14620
2024-05-16;14600
2024-05-17;14570
2024-05-18;14600
2024-05-19;14560
2024-05-20;14570
2024-05-21;14570
2024-05-22;14510
2024-05-23;14590
2024-05-24;14520
2024-05-25;14670
2024-05-26;14580
2024-05-27;14580
2024-05-28;14550
2024-05-29;14620
2024-05-30;14600
2024-05-31;14590
2024-06-01;14550
2024-06-02;14620
2024-06-03;14590
2024-06-04;14560
2024-06-05;14540
2024-06-06;14490
2024-06-07;14490
2024-06-08;14490
2024-06-09;14500
2024-06-10;14540
2024-06-11;14550
2024-06-12;14570
2024-06-13;14570
2024-06-14;14590
2024-06-15;14640
2024-06-16;14670
2024-06-17;14200
2024-06-18;14130
2024-06-19;14640
2024-06-20;14650
2024-06-21;14590
2024-06-22;14630
2024-06-23;14610
2024-06-24;14650
2024-06-25;14640
2024-06-26;14660
2024-06-27;14620
2024-06-28;14630
2024-06-29;14580
2024-06-30;14620
2024-07-01;14590
2024-07-02;14670
2024-07-03;14700
2024-07-04;14670
2024-07-05;14630
2024-07-06;14610
2024-07-07;14670
2024-07-08;14700
2024-07-09;14690
2024-07-10;14660
2024-07-11;14670
2024-07-12;14720
2024-07-13;14620
2024-07-14;14600
2024-07-15;14610
2024-07-16;14700
2024-07-17;14680
2024-07-18;14660
2024-07-19;14650
2024-07-20;14600
2024-07-21;14670
2024-07-22;14700
2024-07-23;14630
2024-07-24;14650
2024-07-25;14720
2024-07-26;14670
2024-07-27;14650
2024-07-28;14640
2024-07-29;14610
2024-07-30;14630
